	S12	S10	S11	S1	S28	S8	S20	S15	S39	S27	S21	S3	S32	S14	S9	S25	S33	S4	S40	S37	S19	S30	S22	S26	S16	S2	S36	S7	S6	S17	S5	S35	S23	S18	S24	S31	S29	S13
K03292	0.724301242252	0.72942979094	0.846246139717	0.713771628848	1.54685539537	1.89473084311	0.974856063324	0.455156632196	0.851134566108	0	1.53196431858	0.802822444463	0.837273488134	0.983452332581	0.56272146025	1.89448165048	1.25013599259	0.94197372669	0.729559556122	1.0501022793	0.0997085794537	1.0460418454	0	0.764622529631	0.79534817135	0.773506784892	1.05188268362	0.433870154911	1.23763123285	0.483747295223	0	1.16479509247	0.737255900901	0.952863301241	1.19663459362	1.18786808476	1.05097075361	1.4000425654
K03293	0	0	0.131241099216	0.168421232533	0	0.223987653621	0	0.046777492685	0.0657812584126	0.456630854965	0.407635107167	0.191496961737	0.656458580534	1.44417236008	0	0.223958195044	0	0.226338919714	0.233870307655	0	0.0365057155321	0	0	0.422934363382	0.0423575654484	0.967250611884	0.334909840831	0	2.70673579295	0.08227930976	0	0.149448020385	0.144131492997	0.376072786056	0.773793497272	1.74601392537	0	3.07513424978
K03294	0.358360387478	0.775838407581	0.677625615917	0.479446206454	0.389855363879	0.373609980688	0.521607906361	0.225243820744	0.310295950875	0.597130224203	0.335385323009	0.662500927038	0.63874953969	0.771214115386	0.353859958908	0.37356084397	0	0.703696505538	0.757826817888	0.563411473699	0	0.604158421232	0	0.549076740088	0.281166519471	0.744217236195	0.300765183603	0.394734847181	0	0.496619875496	0.778394383963	0.477050313121	0.406483826459	0.627148043197	0.605537318187	1.28520882488	0	0.559557563491
K03295	0	0	0.134061691006	0.242595824535	0	0.370955616309	0	0.092063048429	0.173347889817	0	0	0.363788044916	0.272732538287	0.448268180761	0	0.370906828689	0	0	0	0	0	0	0	0.0766732524053	0.0808557524644	0	0	0	0	0	0	0.0971469218033	0	0	0.367743375254	0	0	0
K03296	2.67922378421	4.28044713621	5.03397157574	2.92613017769	2.42361626688	4.40695874364	3.357976628	2.0310435424	3.43845544684	1.993043693	3.58143592826	4.25140599576	4.18881833889	4.15591308448	4.85112587308	4.40637914593	4.19775264612	4.12155826029	3.40419456448	3.64608659009	3.81016699012	2.41173723554	3.14850480108	3.10260263829	2.82543259634	1.57969321817	2.78758233579	4.08722172249	3.5092284761	3.694137736	6.20780532971	3.22244689406	3.43895626554	5.15554404872	3.0826539701	6.57757140033	1.31215536487	6.19653596401
K03297	0	0	0	0	0	0.128108520465	0.0591319575787	0	0	0	0	0.143036577536	0.207134400726	0.335361217317	0	0.128091671792	0.413584636035	0	0	0	0.0443314259174	0	0.292025798519	0	0.0828207649739	0	0	0.163951646172	0	0.077463091774	0	0.00926781029925	0	0	0	0.520734317465	0	0.867685850709
K03298	0	0	0	0	0	0	0	0	0	0	0	0	0	0.339018376758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131570274086	0	0	0	0
K03299	0	0	0.168899986937	0	0	0	0	0	0	0	0.563804999919	0.10532180395	0.184599620134	0.466250344307	0	0	0	0	0	0	0	0	0	0.349250539312	0.0979962349949	0	0	0	1.48495331725	0.131910537784	0	0.145027578674	0.0708257388856	0.124483626696	0.409929415129	0.863966863846	0	1.1670890773
K03302	0	0	0	0	0	0	0	0	0.0666502886747	0	0	0	0	0	0	0	0	0	0.128356997054	0	0	0	0	0.0645092803632	0	0	0	0	0	0.027923152656	0	0.016967670164	0	0	0	0	0	0
K03303	0	0.433558594204	0.421939536234	0.341049144297	0.482564346421	0	0.368121603713	0.0650180603397	0.362674090041	0	0.346275758417	0.325729701378	0.250656031175	0.221118530627	0.331264099136	0	0	0.874487227699	0.38871097078	0.37286925239	0	0	0	0.23131342668	0.141013416925	0	0.406037339185	0.531952732026	0	0.319298926529	0	0.280588358293	0.373991232911	0.350838285787	0.238021429511	0.311914228127	0	0.250872578938
K03304	0	0	0	0	0	0	0	0	0	0	0	0	0.141346567279	0.271245938255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142402976781	0	0.223010619771	0	0
K03305	0.33129593947	0.930785648162	0.691962579494	0.499807815141	0.296529387867	0.657419272627	0.652235067864	0.371449868809	0.446879452759	0	0.493063826671	0.69972082936	1.16706618021	1.43571614749	0.755931509049	0.657332809665	0.683266297745	0.631773012317	0.398999724586	0.48109809248	0	0	0.650684441795	0.669200359311	0.363749501472	0	0.398841550275	0.512470076604	1.61071594124	0.678040020162	1.1798474098	0.552909267998	0.806430926369	1.07876250003	0.812034818659	1.53768800928	0	2.25620915963
K03306	0	0	0.704053416723	0	0	0	0.351283220671	0.162637823236	0.352250954467	0	0.69176413247	0.38764240461	0.819462764846	0.866428830192	0.423729873416	0	0.649118942105	0	0.505430431849	0.312440884046	0	0	0	0.783936891161	0.202757875154	0	0.556979639819	0.518310080011	1.22083756762	0.825206241379	0	0.433315289592	0.283339636158	0.719839325266	0.629297847282	0.879770905471	0	1.85893613593
K03307	0.895151094423	1.85363116689	1.8838167444	0.902978792284	1.3460983057	0.755841851423	1.02372987104	0.412997242473	1.09731847224	0.670655787982	0.823863732604	1.26925507197	1.20949937869	0.969260653953	1.24599204667	0.755742444047	1.6602628587	1.36007039449	0.989482278471	0.937199734862	1.05618836519	0.79535685253	1.9428287375	1.29542499424	0.719341934912	0.586233478369	1.22208254897	1.22712210849	1.86391784051	1.36007397897	1.55511439878	1.18932419331	0.876368007205	1.62676598153	0.67109300546	1.32391794124	0.944726961718	0.676915641637
K03308	1.38002341814	1.40611285779	1.23121610362	1.18679727138	1.65714354126	2.50913444774	1.00392615535	1.01105737078	1.24223506167	0.72022170147	1.36386255601	1.42230788538	0.996471121936	1.1788008713	1.38567725511	2.50880444951	1.22233584748	0.875187472324	1.24369603543	1.57322170617	1.44965850887	2.10291031535	1.5383158409	1.75997602527	1.62378910309	2.10387319555	1.57471289804	0.911613673747	0	1.33354111245	0	1.37884580229	0.957039497968	0.864920951289	1.41339695041	0.746748790849	1.88384242772	0.734352793393
K03310	1.58344076966	1.01298363695	1.02133414952	2.20509019223	1.84468494401	2.06046774828	1.79613661125	1.04858341206	1.64549478002	1.8463676993	1.6246318517	1.29718285689	1.40096730071	1.99423407407	0.840184074882	2.06019675814	2.55831618117	1.40266674628	1.46952945234	1.56615735676	1.0122298442	2.3760286569	1.31332698336	1.66623255316	2.12082826201	1.45449350806	2.50313679578	1.19860428404	1.81657763421	1.19747199528	1.574640277	1.93858938035	1.3081295484	1.1950783521	1.50317793709	1.05264356711	1.9723531173	1.26074404612
K03311	0	0	0.129445790362	0.252871065062	0	0	0	0.114352275723	0.224848026134	0.494408907292	0.392485368938	0.220885311594	0.15086009081	0.216925058471	0.101322268015	0	0	0	0.363343437186	0.220161462442	0	0	0	0.182223137796	0.17125667036	0.69196818586	0	0	0	0.0972533587589	0	0.267876986653	0.1817157673	0	0	0.228579834367	0	0
K03312	0.181953302429	0	0.497420479851	0.43952127465	0	0.487433738177	0.415221428249	0.112507932763	0.275252542393	0.67368414443	0.355605513646	0.186889381962	0.32453747502	0.533765587634	0.237115401026	0.487369631501	0	0	0.576552428239	0.333024844855	0.675613098986	0.668425320348	0.522755983367	1.25399343793	0.230908632773	0	0.831547583598	0.365076796886	1.51108753652	0.432005331107	0	0.503657363903	0.495361910203	0.469898714786	0.398548005953	0.607540832142	0	0
K03313	0.216194487657	0.363307985977	0.537618600215	0	0	0	0.292087633172	0.198414631971	0.262657894138	0	0.428458110527	0.704312310802	0.377277855252	0.30203767947	0.303686130014	0	0	0.391268217713	0	0.254471603829	0	0	0.677276430942	0.339515972332	0.25814926672	0	0	0.491620967973	0	0.389017087723	0	0.276105991962	0.187058551943	0.807052676825	0.257822949293	0.693733508788	0	1.02532089688
K03314	0	0	0	0	0	0	0	0	0	0	0	0	0.110829506605	0.298274585378	0	0	0	0	0	0	0	0	0	0.0523945989385	0	0	0	0	0	0	0	0.0299792319771	0	0.170888004522	0	0.150734349853	0	0
K03315	0.422045509908	0	0.854276543572	0.340954920597	0	1.10629659845	0.404594638935	0.350983091617	0.689488175165	0.473982111691	0	0.707774781751	0.700515787973	0.224745866894	0.707803601865	1.1061510997	0.526018179149	0.658962078479	0.834258443525	0.690572450034	0	0	0	0.666671662714	0.470116464937	0	0	0.451087091258	0	0.526486104343	0	0.47103413045	0.452607850658	0.956912222948	0.548073834671	0.560458281023	0	0.952283515665
K03316	0	0	0	0	0	0	0	0	0	0	0.308218812421	0	0.319142498432	0.269054783134	0	0	0	0	0	0	0	0	0	0.1475394089	0	0	0	0	0	0	0	0	0	0.272807607754	0	0.606973889403	0	0.873622479887
K03317	0	0	0.0951726048592	0	0	0.465342769503	0	0	0.0407038236661	0	0	0.134101644844	0.296793863727	0.472322721693	0.19974746441	0.465281568203	0	0	0	0	0	0	0	0.0548979187472	0	0	0	0	0.994754799318	0	0	0.0466995674808	0	0.152530992935	0	0.325117764097	0	0.756301373332
K03319	0	0	0	0	0	0	0	0	0	0	0	0	0.177712659356	0.424707742274	0	0	0	0	0	0	0	0	0	0.109853824256	0	0	0	0	0	0	0	0.0558082956361	0	0.203496506958	0.357516597862	0.644751816211	0	0
K03320	0	0	0.137250761284	0.297574502738	0.436801356699	0	0	0.174648535348	0.0974391478217	0	0	0.0922637023567	0.143074707729	0.196617379971	0	0	0.307771453881	0	0	0	0	0	0	0.179320358356	0.192905428447	0.374259587241	0.215752672268	0	0	0.0770585071206	0	0.14018976381	0	0	0	0.295866094031	0.347000036072	0.686427705143
K03321	0.615492092697	1.35449833692	1.05286494268	0.732738773324	0.640729166124	1.27200605697	0.398070468611	0.352121533056	0.954136690159	0.555080158757	0.514743479735	0.798826847311	0.835915799406	0.547050213519	1.08704655748	1.27183876432	1.17098885114	1.09225183284	0.698807862625	0.574347081429	0	0	0.957866681944	0.791975139406	0.692300525639	0.407893386562	0.895912661001	0.82658124955	1.17231565041	0.848736004353	1.63716758579	0.603207165641	0.890652588641	0.829294177289	1.10365828369	0.85330919693	0.824797543242	0.759396537583
K03322	0.413166365864	0.624013176518	0.616746358806	0.541073319432	0	0.483017874497	0.515284201449	0.260618708037	0.509173593309	0	0.418387496048	0.441536508611	0.691798105737	0.425494875177	0.539702301278	0.482954348589	0.483046437579	0.859585916712	0	0.568436206085	0	0	0	0.385076363267	0.292335173064	0	0.425185004683	0.731374530602	0.964778983342	0.583717888266	0	0.45251799616	0.533175963172	0.556985372021	0.368139824736	0.826474203069	0	0
K03324	0	0	0	0	0	0	0	0	0	0	0	0	0.146475400212	0.296251263853	0	0	0	0	0	0	0	0	0	0.101937686481	0	0	0	0	0	0	0	0	0	0	0	0.453984400605	0	0
K03325	0	0.36220354809	0.150614164569	0.207526800305	0	0.369331407223	0.596601034631	0.102542169104	0.181858288227	0	0	0.141808592364	0	0.0426204110397	0.177475006438	0.369282833217	0	0.384785418642	0.282926745438	0.282321936379	0	0	0	0.315435304547	0.193600832638	0	0	0.178593684705	0	0.099378293388	0	0.253407770352	0	0	0.287838992109	0.0841745232232	0.187711992313	0
K03326	0	0	0	0	0	0	0	0	0.127435997753	0.201087504279	0	0.100459649318	0	0.459064120638	0	0	0	0	0	0	0	0	0	0	0	0.281642446212	0	0	0	0	0	0.0522578717523	0	0	0	0	0	0
K03327	0.517058498944	1.23391110542	1.55059188715	1.56663557931	0.66108137112	0.697618065774	1.26532964934	0.530967414852	0.993122295577	0.986157039047	1.29675819125	1.47654495709	1.18086757301	1.20025630295	1.15320397748	0.697526315917	1.20155577455	1.1024534992	1.02942427339	1.18852781419	0.138691818028	0.848254662853	1.85589179649	1.17972233423	1.05183400156	0	0.73808292717	0.840337331756	1.16773799212	1.23469169271	2.09672297032	1.03701656137	1.11266585597	1.74107695559	0.62335477811	1.33404722711	0.845875340041	1.68430195431
K03328	0	0	0.192184579917	0	0	0.50228694202	0.139560567613	0.0828523447067	0.223591096232	0	0	0.448673709859	0.366304676033	0.097154518884	0.244283022852	0.502220881868	0	0	0	0	0	0	0	0	0	0	0	0	0	0.164763355529	0	0.0664844378586	0.264150645098	0	0	0	0	0
K03329	0	0	0	0	0	0	0	0	0	0	0	0	0.176661430056	0.212738812625	0	0	0	0	0	0	0	0	0	0.0545050109692	0	0	0	0	0	0	0	0	0	0	0.291198397608	0.238711108983	0	0.403180954322
K03335	0	0	0	0	0	0	0	0	0	0	0	0	0	0.234107234265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03336	0	0	0	0	0	0	0	0	0	0	0	0	0	0.218931657083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03337	0	0	0	0	0	0	0	0	0	0	0	0	0	0.196051432637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03338	0	0	0.123402315411	0	0	0	0	0	0.0969157944293	0	0	0	0	0.246492354304	0	0	0	0	0	0	0	0	0	0.229997410316	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03340	0.569515334898	0.709906824746	0.750202879976	0.689933986409	0.554420316264	0.942630197893	0.57076119255	0.417150420203	0.900648410379	0.582946804544	0	0.841502303898	0.579514376947	0.195696002567	0.956963843118	0.942506224347	0.850080450312	1.4315390028	0.622202836456	0.903903954708	0.0886825661032	0.44637918055	1.67967964455	0.914316762017	0.73988179504	0.633437528441	1.30432236064	0.860398832679	0	0.75176929674	0	0.714004822463	0.749812873188	1.15481048028	0.511873834392	0.612920976096	0.682460739532	0
K03366	0.105051878847	0	0.0718145716755	0	0	0	0	0.0215916000262	0.0535799758144	0	0	0.043644039955	0.0558843043938	0.0390243448277	0	0	0	0	0.10388296175	0.0555002049763	0	0	0	0.0228727566423	0	0	0.107605381591	0	0	0	0	0.0236585697146	0	0.0488767868523	0	0.0475420122003	0	0
K03367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311886185609	0	0	0	0.219235952502	0	0
K03382	0	0	0	0	0	0	0	0.0882434745495	0.0863390544293	0	0	0.066415589877	0	0	0	0	0	0	0	0	0	0	0	0.117927698904	0.0781141075366	0	0	0	0	0	0	0.0224626122099	0.127047050193	0	0	0	0	0
K03385	0.232409047677	0	0.304865606138	0.187066767336	0	1.17715401147	0.164873796817	0.134169607735	0.348117621323	0	0.228542252445	0.57702687875	0.743980414654	0.288778224567	0.514447273169	1.17699919364	0.561743422133	0.63812286635	0.0859531288033	0.127015415306	0	0	0.82786964006	0.0836287135005	0.0726292282976	0	0	0	0.574792820852	0.0954713477064	0	0.193002476427	0.217637123369	0.167811263361	0.279375595483	0.449907417417	0	0.803897393026
K03386	0.347099018924	0.881272859995	0.891243940079	0.442503742882	0.740658280752	1.63310409116	0.816389335845	0.424764814151	1.26420856169	1.49696313421	0.409330805718	1.230342726	0.835340779159	0.953689771032	1.12744858611	1.63288930735	0.537318538497	1.91180678434	0.83497237848	0.53669237941	0.5857538545	0.57006528974	1.13805634847	0.818787895294	0.396232799849	0	0.728835342098	1.10830022263	2.12598889042	0.57615103937	1.04954312293	0.570831886037	0.451600668383	0.844234388541	0.763204712658	0.597383790086	0	0
K03387	0.264037924817	0.871964728195	0.706493375688	0.567530757542	0.395619829788	0.589708785723	0.29829886963	0.310614765967	0.519149132742	0.595214739849	0.447924478139	0.801273082279	0.659702476342	0.407731754508	0.678591542537	0.58963122796	0	1.13363023889	0.471506997972	0.466429026514	0.0807337235245	0.405555393486	0	0.603653362819	0.312341823713	0	0.528344077068	0.5776917967	0	0.729223105314	0	0.415865528112	0.613739826926	0.932842661312	0	1.0840002758	0	0.902033097602
K03388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0635315402194	0	0	0	0	0	0
K03394	0.387120779053	0.945790428383	0.400332265519	0.402313634237	0.352433291509	0	0.485367856462	0.343421842769	0.351251662928	0	0.460759421711	0.615674514091	0.443332031738	0.136961792612	0.407712913422	0	0	0.637399652711	0.438981854943	0.827971223434	0	0	0	0.367885729512	0.232990820543	0.332703611443	0.446882213519	0.481967535539	0	0.56426023989	0	0.608108448165	0.400911002933	0.749486090308	0.661170811623	0.279091606517	0	0
K03399	0	0	0	0	0	0	0	0.0525509897488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0470121407844	0	0	0	0	0	0	0	0.0554284271222	0	0	0	0	0	0
K03402	0.517047713921	0.692028974975	0.719923195764	0.554503942547	0.599324796113	0.745485866979	0.554918535376	0.617609761671	0.684995845204	1.42529542572	0.510523104424	0.581818791434	0.967937589727	0.656972660916	0.71892786515	0.745387821609	0.355620542211	0.421203362576	0.688287974207	0.563000881616	0	0.729783568613	0	0.768611030573	0.411996532821	0	0.899131846801	0.690229259991	0.865744079158	0.856072432256	1.02725452645	0.6100732232	0.275734848401	0.520162267086	0.523248014461	0.594754222695	0.792391670642	0.3934072906
K03404	0	0	0	0	0	0	0	0	0	0	0	0.0822147844335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333987599611	0	0	0	0	0	0
K03406	0.10023233688	0	0	0.397356282437	0	0	0.189151584458	0.0986700657233	0.226701942842	0	0	0.0629543844493	0.13436717104	1.51654798103	0.141911378561	0	0	0	0.196402537253	0.0573050601442	3.69942959732	0	0	0.415024057676	0.436829540342	0.352117639573	0.281029224921	0.0755108053123	0.540653204473	0.204859004394	0	0.242035694043	0.088900618988	0.16072425926	0.204120322971	0.113252221496	0	0.359138760211
K03407	0.132147796903	0	0.0969034646164	0	0	0	0.123939927456	0	0	0	0	0	0.199554090586	0.833109031605	0.0770797734628	0	0	0	0.115912620265	0	1.62173113499	0	0	0.15461681719	0.132684235948	0	0.26501518085	0	0.420637696417	0	0	0.0980425456499	0	0.158528103377	0.173318854036	0.192991362886	0	0.50171540513
K03408	0	0	0	0.201287147536	0	0	0	0	0	0	0	0	0	1.0142120672	0	0	0	0	0	0	2.38994169898	0	0	0	0.153596539107	0	0	0	0	0	0	0.0423615909541	0	0	0	0	0	0
K03409	0	0	0	0	0	0	0	0	0	0	0	0	0	0.510408472251	0	0	0	0	0	0	1.12247936876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03410	0	0	0	0	0	0	0	0	0.0865576918233	0	0	0.0473600509142	0	0	0	0	0	0	0	0	0	0	0	0.125361914768	0	0	0	0	0	0	0	0.0370510802452	0	0	0	0	0	0
K03411	0	0	0	0	0	0	0	0	0	0	0	0	0	0.267251978178	0	0	0	0	0	0	0.717563864865	0	0	0.134982877487	0	0	0	0	0	0	0	0.0511811906467	0	0	0	0	0	0
K03412	0	0	0	0	0	0	0	0	0.130175177635	0	0	0.0983370319214	0.318320871823	0.83467271689	0.172104217978	0	0	0	0	0	0.92252046418	0	0	0.302381025427	0.0784441570193	0	0	0	0	0	0	0.110863850193	0.202086668197	0	0.197286809397	0.410243965254	0	0.820983660972
K03413	0.573281684635	0.417740643574	0.636559997408	0	0.737902769349	0.80000345291	0.915280412934	0.411989708669	0.574351075477	0.671128447092	0.796574943382	0.878235379414	0.829795892083	1.16666392344	0.685080625638	0.799898237455	0	0	0.919878931879	1.20726789311	2.155415971	0.822339508205	1.49366037339	0.873606663137	0.756316308218	0	0	1.11078291011	0	0.693022782991	0	0.811027492978	0.611685814219	0.656931240058	0.871060717047	0.948732181797	0	0
K03414	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2660332428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466398598887	0	0
K03415	0	0	0	0	0	0	0	0	0.1505242974	0	0	0	0	0.0554067449112	0.143013555628	0	0	0	0	0	0	0	0	0.0829837465262	0	0	0	0	0	0	0	0.142783979043	0	0	0	0	0	0
K03423	0.354639802786	0	0.188937713653	0	0	0.477939277026	0.288563893381	0.267038555796	0.209893140989	0	0	0.162961696007	0.155642492349	0.120642518825	0.163470132586	0.477876419049	0	0	0.287841754686	0.225414815079	0.176530314769	0	0	0.322947586012	0.306034493018	0	0.384058881429	0	0	0.166642503841	0	0.323692330207	0.234800738716	0.159411836423	0.367542415523	0	0.550728032459	0
K03424	1.58933855295	2.13143013009	1.89296360652	0.897480325487	0.86588857774	2.59813314904	0.9857485328	1.05385948421	1.42771566001	1.51063914961	2.05928284332	1.50991720299	1.91368400454	1.82301270736	1.58690133528	2.59779144582	1.9878653949	1.00272084645	1.2381047244	1.11012152966	0.599970898815	2.02037508837	1.77194690734	1.57693247063	1.09292376712	1.40020065756	1.67692480945	1.78656578973	3.67034703246	1.19852651387	1.91676857044	1.06043002641	1.19544397093	2.37092946041	1.75261582418	3.5209830235	0.677372664491	2.23901952217
K03425	0	0	0	0	0	0	0	0	0	0	0	0	0.161373107216	0.112944138475	0	0	0	0	0	0	0	0	0	0.0445421512649	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03426	0.342754755025	0.745531257711	1.27970474882	0.402583160345	0	0.697828043444	0.453713686778	0.267991175711	0.645483229127	0	0.501279559307	0.710963756583	0.588804812985	0.258209888156	0.660707350862	0.697736265971	0.843751663153	1.52370053674	0.826328613668	0.477551865396	0.0443776722434	0	0	0.470187027428	0.47689059956	0	0.601904431964	0.574055998423	0	0.599330334936	0	0.617205269023	0.62259956911	1.20409719782	0.778277758215	0.701199274683	0	0.979151043588
K03427	1.09319629664	1.9403032376	1.19123161646	0.998887582483	0	1.08024610823	1.3115786508	1.74412267162	1.62873663291	0.895981024938	2.32866271101	1.89546718464	1.59812272616	1.30735247456	1.61357488008	1.08010403561	1.98637755003	0.367785679012	1.8466040234	1.66565823019	0.603570921728	1.5023619376	0	0.949887042059	1.4151805784	0.632270383847	1.34140228967	1.10138274492	1.41705735066	1.09388489234	2.09840413019	1.37463345395	0.907061699925	1.52643323149	1.09477600044	1.36298429043	1.5702835555	2.09987745435
K03429	0	0	0	0	0	0	0	0	0	0	0	0	0	0.110823190342	0	0	0	0	0	0	0.407062660889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03430	0	0.691767291857	0.530976867367	0	0	0.573477373231	0.357895353123	0.163063226647	0.506414944557	0	0.557101527137	0.486835269834	0.440150447908	0.241148346942	0.686786257852	0.573401950203	0.644041829055	1.12494870824	0.486201253303	0.630007206275	0	0	0	0.359974837594	0.384085704755	0	0.372776171613	0.59927250892	0	0.382375866631	0.874396434221	0.489468136041	0.350134308802	0.719296158654	0.302919711995	0.562211307185	0	0
K03431	0.940434439981	0.508741067973	0.347332316873	0.710442906693	0.644433454458	0.532951125788	0.429250375811	0.621741645368	0.514900468402	1.21873645065	0.55607450521	0.365888465906	0.421042214882	0.535854159578	0.45391950952	0.532881032722	1.80857668409	0.523929995718	0.493812014767	0.59455899194	0.0647395878356	0.967523244982	1.225188186	0.634008626906	0.74813586193	0.966724669331	0.628038834783	0.223652911666	0	0.445605301937	0	0.808168414972	0.558481037056	0.263721217021	0.931958898041	0.50421557285	0.839614265883	0.575522762525
K03436	0	0	0.161848327649	0	0	0.293554804406	0.242290517267	0.198374521303	0.283341097281	0	0	0.180367549181	0.232940112809	0.186131834207	0	0.293516196445	0	0	0.277533188571	0.228264315482	0	0	0	0.22090304679	0.163246097123	0.936498608305	0	0	0	0.0924291207367	0	0.338536981371	0.215780555071	0	0	0	0	0.348176194844
K03437	0.178106344093	1.50328565893	0.767020522591	0.801334674117	0.51323667257	0.447411438703	0.697227619249	0.606545490426	0.626679394149	0.502464978518	0.702691048844	0.80536449981	0.466038006728	0.224224624792	0.724335860136	0.447352595709	0	0	0.554490448813	0.510691454219	0	1.34105858816	0.913502732957	0.613654093218	0.523065818083	0.762442411424	0.464791639224	1.00155458668	0.716234809188	0.776271712273	0.696491790099	0.620700709863	0.751891706941	0.398229375897	0.570586114231	0.467428685476	0	0.697185465115
K03438	1.39159384703	1.81492085158	1.14278440451	0.678436881244	2.4093251221	0.822353684661	1.07591424235	0.870385632861	1.06101078822	1.10253729708	1.00439001581	0.862626048599	1.29153924569	0.807307650365	0.973972815815	0.822368511989	2.27169906262	1.76946939632	1.13832994968	1.39276484908	0.279215637729	1.77808010033	1.42342843383	1.46882276201	1.3041535106	0.812546857696	1.31181717989	1.09488494298	0.890447563747	1.27647595006	1.00267906734	1.08665763593	1.50404765471	1.21175566382	1.41578887091	1.19114855129	1.99161342648	1.15318220587
K03439	0.945871667038	1.44567046099	1.24068336556	0.878554556709	0.264609256997	1.25104361915	1.46906733801	0.835798410105	0.963965488848	0.465905198586	0.854226092256	0.902638388838	1.16690419056	0.764022297248	1.09932047887	1.25087908346	1.13999691723	0.570821811085	0.59856402744	1.11057710418	0.29765554481	1.01155056675	1.07037937682	0.923947508012	0.65129064551	1.14997014033	1.00244057272	0.939785694419	1.39549409875	0.692968132928	1.15313508676	1.00443640777	1.15609220058	1.05002581368	0.875136909735	1.00574133603	1.1978810937	0
K03442	0.465155147559	0.851541157431	0.699287586053	0.757110483757	0.718102873196	0.829904269758	0.573944330078	0.459333577834	0.74319003978	0.761969134351	0.655480200376	0.655594057092	0.8444946859	0.718882736013	0.887336050777	0.829795121785	0.352817817746	1.78056296688	0.776605496889	0.953175290164	0.0409931369455	1.22505652438	0	0.886683254935	0.910185181401	0.345123176447	0.774525356995	0.830010539357	1.00600682734	0.578800804444	0.819053054432	0.80827778024	0.686339526835	0.908526675446	0.326153078547	0.944925326922	0.597499383401	1.09235560615
K03444	0	0	0.524860751144	0	0.502302309573	0	0	0.0947472657604	0.306704267846	0	0.23892829249	0.7027240955	0.220049028554	0.130252283455	0.304092007952	0	0.660374763477	0.628166387426	0.306522906464	0.2988482801	0	0	0	0.312537913625	0.213398879781	0	0	0.30204245765	0	0.46352324956	0	0.281055954917	0.380439659286	0.279083394801	0	0.404304528304	0	0
K03445	0	0	0	0	0	0	0	0	0	0	0	0	0.27916025184	0.507035454833	0	0	0	0	0	0	0	0	0	0.142870073616	0	0	0	0	1.26795868672	0	0	0.0370038795384	0	0	0	0.773285608585	0	0.837013280129
K03446	0	0	0.121737806009	0	0	0	0	0	0.0417548857611	0	0	0.391258817218	0.3412906853	0.356309851296	0	0	0	0	0	0	0	0	0	0.0891031815636	0	0	0	0	0	0	0	0.0384147345158	0.242749848361	0.195659921758	0.482356114518	0.361741361142	0	0.59953659955
K03449	0	0	0	0	0	0	0	0	0	0	0	0.0980267771643	0.0950772152649	0.395957516427	0	0	0	0	0	0	0	0	0	0.0751428878396	0	0	0	0	0	0	0	0	0	0	0	0.51068310131	0	0
K03451	0	0	0.111828461719	0	0	0	0	0.0950135471059	0.100254860519	0	0	0.0914046063419	0.295045229022	0.28602721881	0	0	0	0	0	0.163349952393	0	0	0	0.190512920752	0	0	0.57275120526	0.283271318174	0	0.129635214535	0	0.250258089596	0.157615776506	0	0	0	0	0
K03453	0.557841646257	0	0.636057585769	0.653849528885	1.18074776005	0.349385180512	0.641897834897	0.369022556082	0.590707756502	0.530412122208	0.552834288074	0.506191721023	0.440951106875	0.259064032834	0.661860619597	0.34933922981	0.856675628617	1.13315000832	0.649308720234	0.780113932676	0	0	0	0.615897768624	0.63267183155	0.972711778108	0.975862861792	0.325126429581	0	0.701872342764	0	0.558337430792	0.647076179476	0.513969595384	0.78073335511	0.69329858306	0.721985546351	0
K03455	0.883403655409	0.45640263283	0.944609071696	0.900444454988	0	0.920523545447	0.657617953506	0.412190899156	0.98629796	0.344479550891	0.498845203099	1.2308279306	0.941712292049	0.447474868724	1.144400143	0.92040247934	1.14897534928	1.14581471306	1.11159763145	0.867026123121	0	0	0	0.596980685929	0.586173183488	0	0.510428233785	1.20278596998	0	0.831251582829	1.81377297652	0.721496130333	0.901808645033	1.17358843707	0.631082474802	0.602745106273	0.64689849774	0
